State,Date,Confirmed,Deaths,Case_Fatality_Ratio
Alaska,2021-08-02 04:30:45,75486.0,389.0,0.5153273454680338
Arizona,2021-08-02 04:30:45,929541.0,18251.0,1.9634421719967168
Arkansas,2021-08-02 04:30:45,388436.0,6157.0,1.5850745039079797
California,2021-08-02 07:31:19,4056627.0,64142.0,1.5811855946447382
Colorado,2021-08-02 04:30:45,575082.0,6945.0,1.2076538650140327
Connecticut,2021-08-02 04:30:45,354335.0,8293.0,2.340440543553417
Delaware,2021-08-02 04:30:45,111563.0,1833.0,1.6430178464186156
Florida,2021-08-02 04:30:45,2634234.0,39079.0,1.483505261871193
Georgia,2021-08-02 04:30:45,1179449.0,21676.0,1.8378073151106997
Hawaii,2021-08-02 04:30:45,42862.0,537.0,1.2528580094255983
Idaho,2021-08-02 04:30:45,200484.0,2197.0,1.0958480477245067
Illinois,2021-08-02 04:30:45,1419611.0,25873.0,1.8225415272211896
Indiana,2021-08-02 04:30:45,771299.0,14005.0,1.8157679447270123
Iowa,2021-08-02 04:30:45,378831.0,6183.0,1.6321261987535338
Kansas,2021-08-02 04:30:45,333850.0,5261.0,1.575857420997454
Kentucky,2021-08-02 04:30:45,485063.0,7343.0,1.513823977503953
Louisiana,2021-08-02 04:30:45,541679.0,10999.0,2.0305383815876192
Maine,2021-08-02 04:30:45,70463.0,900.0,1.2772660829087603
Maryland,2021-08-02 04:30:45,469095.0,9828.0,2.0950980078662105
Massachusetts,2021-08-02 04:30:45,719780.0,14610.0,2.5121564922615245
Michigan,2021-08-02 04:30:45,1011106.0,21188.0,2.095527076290715
Minnesota,2021-08-02 04:30:45,612701.0,7761.0,1.2666863608840202
Mississippi,2021-08-02 04:30:45,343505.0,7543.0,2.1958923450895917
Missouri,2021-08-02 04:30:45,688472.0,10102.0,1.4673073124251967
Montana,2021-08-02 04:30:45,116366.0,1704.0,1.464345255486998
Nebraska,2021-08-02 04:30:45,228450.0,2280.0,0.9980302035456337
Nevada,2021-08-02 04:30:45,356401.0,5912.0,1.6588056711400925
New Hampshire,2021-08-02 04:30:45,100657.0,1387.0,1.3779468889396664
New Jersey,2021-08-02 04:30:45,1040281.0,26607.0,2.5576743206883523
New Mexico,2021-08-02 04:30:45,210416.0,4410.0,2.0958482244696217
New York,2021-08-02 04:30:45,2152964.0,53650.0,2.4919134737041584
North Carolina,2021-08-02 04:30:45,1048076.0,13635.0,1.300955274235838
North Dakota,2021-08-02 04:30:45,111511.0,1570.0,1.4058778229489406
Ohio,2021-08-02 04:30:45,1130134.0,20716.0,1.8330569649262831
Oklahoma,2021-08-02 04:30:45,480635.0,7485.0,1.5573148022928
Oregon,2021-08-02 04:30:45,219755.0,2858.0,1.3005392368774318
Pennsylvania,2021-08-02 04:30:45,1241100.0,27856.0,2.244460559181372
Rhode Island,2021-08-02 04:30:45,154339.0,2740.0,1.7753127854916777
South Carolina,2021-08-02 04:30:45,617148.0,9904.0,1.6048014414694691
South Dakota,2021-08-02 04:30:45,125225.0,2045.0,1.6330604911159912
Tennessee,2021-08-02 04:30:45,899961.0,12715.0,1.41430033299223
Texas,2021-08-02 04:30:45,3175412.0,53296.0,1.6783963781707696
Utah,2021-08-02 04:30:45,432467.0,2451.0,0.5667484455461341
Vermont,2021-08-02 04:30:45,24889.0,260.0,1.0446381935794928
Virginia,2021-08-02 04:30:45,694384.0,11532.0,1.6607525519021176
Washington,2021-08-02 04:30:45,473076.0,6122.0,1.2940838258546197
West Virginia,2021-08-02 04:30:45,167016.0,2946.0,1.7639028596062654
Wisconsin,2021-08-02 04:30:45,687198.0,8290.0,1.206348097637071
Wyoming,2021-08-02 04:30:45,65127.0,776.0,1.1915181107681914
Alabama,2020-09-02 04:30:23,127234.0,2200.0,1.7290975682600562
Alaska,2020-09-02 04:30:23,5344.0,39.0,0.7297904191616766
Arizona,2020-09-02 04:30:23,202342.0,5044.0,2.4928092042186
Arkansas,2020-09-02 04:30:23,61497.0,814.0,1.3236418036652196
California,2020-09-02 04:30:23,717900.0,12922.0,1.8000197804371476
Colorado,2020-09-02 04:30:23,57775.0,1946.0,3.3682388576373863
Connecticut,2020-09-02 04:30:23,53006.0,4466.0,8.425461268535638
Delaware,2020-09-02 04:30:23,17535.0,620.0,3.5357855717137148
Florida,2020-09-02 04:30:23,631040.0,11374.0,1.8024213995943208
Georgia,2020-09-02 04:30:23,272697.0,5733.0,2.102333359002849
Hawaii,2020-09-02 04:30:23,8653.0,74.0,0.8551947301513926
Idaho,2020-09-02 04:30:23,32353.0,367.0,1.1343615738880477
Illinois,2020-09-02 04:30:23,238216.0,8273.0,3.4728985458575408
Indiana,2020-09-02 04:30:23,94891.0,3270.0,3.446059162618162
Iowa,2020-09-02 04:30:23,65847.0,1125.0,1.708506082281653
Kansas,2020-09-02 04:30:23,42940.0,456.0,1.0619469026548674
Kentucky,2020-09-02 04:30:23,49185.0,948.0,1.927416895394937
Louisiana,2020-09-02 04:30:23,148882.0,4984.0,3.347617576335621
Maine,2020-09-02 04:30:23,4549.0,132.0,2.901736645416575
Maryland,2020-09-02 04:30:23,108863.0,3761.0,3.4548009883982616
Massachusetts,2020-09-02 04:30:23,128888.0,8338.0,7.032462292843398
Michigan,2020-09-02 04:30:23,113820.0,6767.0,5.945352310665964
Minnesota,2020-09-02 04:30:23,76355.0,1871.0,2.4503961757579726
Mississippi,2020-09-02 04:30:23,83584.0,2493.0,2.9826282542113325
Missouri,2020-09-02 04:30:23,88331.0,1585.0,1.7943870215439652
Montana,2020-09-02 04:30:23,7509.0,105.0,1.3983220135836996
Nebraska,2020-09-02 04:30:23,34574.0,399.0,1.1540463932434777
Nevada,2020-09-02 04:30:23,69633.0,1313.0,1.8856002182873064
New Hampshire,2020-09-02 04:30:23,7297.0,432.0,5.9202411950116485
New Jersey,2020-09-02 04:30:23,195879.0,15950.0,8.1427820235962
New Mexico,2020-09-02 04:30:23,25460.0,787.0,3.0911233307148467
New York,2020-09-02 04:30:23,437757.0,32800.0,7.4927414067622
North Carolina,2020-09-02 04:30:23,169424.0,2741.0,1.6178345452828409
North Dakota,2020-09-02 04:30:23,12241.0,145.0,1.2083333333333333
Ohio,2020-09-02 04:30:23,124606.0,3938.0,3.1603614593197764
Oklahoma,2020-09-02 04:30:23,59398.0,808.0,1.3603151621266707
Oregon,2020-09-02 04:30:23,26946.0,464.0,1.7219624434053291
Pennsylvania,2020-09-02 04:30:23,139258.0,7682.0,5.516379669390627
Rhode Island,2020-09-02 04:30:23,22002.0,1080.0,4.9086446686664855
South Carolina,2020-09-02 04:30:23,119846.0,2757.0,2.300452247050381
South Dakota,2020-09-02 04:30:23,13749.0,167.0,1.2146337915484762
Tennessee,2020-09-02 04:30:23,155056.0,1781.0,1.1486098660492594
Texas,2020-09-02 04:30:23,658601.0,13240.0,2.010321879256181
Utah,2020-09-02 04:30:23,52403.0,409.0,0.7804896666221399
Vermont,2020-09-02 04:30:23,1635.0,58.0,3.547400611620795
Virginia,2020-09-02 04:30:23,121615.0,2612.0,2.1477613781194758
Washington,2020-09-02 04:30:23,75977.0,1918.0,2.524448188267502
West Virginia,2020-09-02 04:30:23,10513.0,224.0,2.130695329591934
Wisconsin,2020-09-02 04:30:23,76584.0,1130.0,1.475504021727776
Wyoming,2020-09-02 04:30:23,3874.0,37.0,0.9550851832731028
Alabama,2021-09-02 04:31:17,704420.0,12291.0,1.744839726299651
Alaska,2021-09-02 04:31:17,89345.0,448.0,0.5014270524371817
Arizona,2021-09-02 04:31:17,1016663.0,18853.0,1.854400130623422
Arkansas,2021-09-02 04:31:17,455781.0,6969.0,1.52902380748649
California,2021-09-02 04:31:17,4481226.0,65645.0,1.4649420293541804
Colorado,2021-09-02 04:31:17,618072.0,7151.0,1.156984946737597
Connecticut,2021-09-02 04:31:17,373784.0,8358.0,2.2360507672880594
Delaware,2021-09-02 04:31:17,120180.0,1887.0,1.5701447828257613
Florida,2021-09-02 04:31:17,3269502.0,44571.0,1.3632351348921028
Georgia,2021-09-02 04:31:17,1413284.0,22870.0,1.6182168622867024
Hawaii,2021-09-02 04:31:17,63957.0,602.0,0.9412574073205436
Idaho,2021-09-02 04:31:17,222552.0,2371.0,1.0653689924152558
Illinois,2021-09-02 04:31:17,1528120.0,26412.0,1.728398293327749
Indiana,2021-09-02 04:31:17,862935.0,14520.0,1.6826296302734274
Iowa,2021-09-02 04:31:17,408390.0,6307.0,1.544357109625603
Kansas,2021-09-02 04:31:17,374122.0,5584.0,1.4925612500735057
Kentucky,2021-09-02 04:31:17,581982.0,7776.0,1.3361237976432259
Louisiana,2021-09-02 04:31:17,692176.0,12582.0,1.8177457756408772
Maine,2021-09-02 04:31:17,76290.0,934.0,1.2242757897496397
Maryland,2021-09-02 04:31:17,498376.0,10024.0,2.0113328089635134
Massachusetts,2021-09-02 04:31:17,761906.0,14787.0,2.3962273561305465
Michigan,2021-09-02 04:31:17,1065671.0,21616.0,2.0283933784441914
Minnesota,2021-09-02 04:31:17,651388.0,7910.0,1.214330015290426
Mississippi,2021-09-02 04:31:17,439661.0,8490.0,1.9310332278732931
Missouri,2021-09-02 04:31:17,766882.0,11089.0,1.4459851711215024
Montana,2021-09-02 04:31:17,128098.0,1803.0,1.4075161204702649
Nebraska,2021-09-02 04:31:17,244254.0,2322.0,0.9506497334741704
Nevada,2021-09-02 04:31:17,392052.0,6539.0,1.6678909940518094
New Hampshire,2021-09-02 04:31:17,108021.0,1420.0,1.3145592060802993
New Jersey,2021-09-02 04:31:17,1094249.0,26902.0,2.458489795284254
New Mexico,2021-09-02 04:31:17,233487.0,4529.0,1.9397225541464835
New York,2021-09-02 04:31:17,2282836.0,54282.0,2.3778317846748522
North Carolina,2021-09-02 04:31:17,1220902.0,14529.0,1.1900218035518002
North Dakota,2021-09-02 04:31:17,118272.0,1593.0,1.3505150269170447
Ohio,2021-09-02 04:31:17,1228002.0,21500.0,1.7506486145788036
Oklahoma,2021-09-02 04:31:17,554496.0,8001.0,1.4429319598337949
Oregon,2021-09-02 04:31:17,279087.0,3221.0,1.154120399731983
Pennsylvania,2021-09-02 04:31:17,1315343.0,28235.0,2.1465883803692267
Rhode Island,2021-09-02 04:31:17,162969.0,2772.0,1.7009369880161258
South Carolina,2021-09-02 04:31:17,740634.0,10684.0,1.4425478711482325
South Dakota,2021-09-02 04:31:17,132837.0,2071.0,1.5590535769401597
Tennessee,2021-09-02 04:31:17,1063657.0,13516.0,1.2720297292647684
Texas,2021-09-02 04:31:17,3659300.0,57381.0,1.5680867925559534
Utah,2021-09-02 04:31:17,466107.0,2640.0,0.5663935534115557
Vermont,2021-09-02 04:31:17,28399.0,277.0,0.975386457269622
Virginia,2021-09-02 04:31:17,769842.0,11861.0,1.5407057552069126
Washington,2021-09-02 04:31:17,567104.0,6611.0,1.1657473761426476
West Virginia,2021-09-02 04:31:17,191156.0,3106.0,1.6248509071125157
Wisconsin,2021-09-02 04:31:17,736263.0,8496.0,1.1539354822936911
Wyoming,2021-09-02 04:31:17,76007.0,858.0,1.1288433960029998
Alabama,2020-10-02 04:30:36,155727.0,2548.0,1.6361966775189916
Alaska,2020-10-02 04:30:36,7996.0,58.0,0.7253626813406704
Arizona,2020-10-02 04:30:36,219212.0,5674.0,2.5883619509880846
Arkansas,2020-10-02 04:30:36,84821.0,1384.0,1.6316714021291896
California,2020-10-02 04:30:36,825006.0,15890.0,1.926114303792712
Colorado,2020-10-02 04:30:36,71218.0,2054.0,2.884102333679688
Connecticut,2020-10-02 04:30:36,57742.0,4511.0,7.812337639846213
Delaware,2020-10-02 04:30:36,20787.0,654.0,3.146197142444797
Florida,2020-10-02 04:30:36,709144.0,14444.0,2.0368218584659816
Georgia,2020-10-02 04:30:36,319359.0,7063.0,2.2116176465983424
Hawaii,2020-10-02 04:30:36,12515.0,139.0,1.110667199360767
Idaho,2020-10-02 04:30:36,42561.0,472.0,1.1089964991424073
Illinois,2020-10-02 04:30:36,297884.0,8940.0,3.0011682399860353
Indiana,2020-10-02 04:30:36,121176.0,3663.0,3.0228758169934635
Iowa,2020-10-02 04:30:36,90428.0,1366.0,1.5105940637855533
Kansas,2020-10-02 04:30:36,62292.0,680.0,1.0916329544724843
Kentucky,2020-10-02 04:30:36,69728.0,1191.0,1.708065626434144
Louisiana,2020-10-02 04:30:36,166584.0,5519.0,3.3130432694616534
Maine,2020-10-02 04:30:36,5428.0,141.0,2.597641857037583
Maryland,2020-10-02 04:30:36,125510.0,3949.0,3.146362839614373
Massachusetts,2020-10-02 04:30:36,132870.0,8453.0,7.134793407089638
Michigan,2020-10-02 04:30:36,139012.0,7102.0,5.1089114608810755
Minnesota,2020-10-02 04:30:36,100200.0,2102.0,2.097804391217565
Mississippi,2020-10-02 04:30:36,98886.0,2979.0,3.012559917480736
Missouri,2020-10-02 04:30:36,130729.0,2103.0,1.6086713736049385
Montana,2020-10-02 04:30:36,13500.0,181.0,1.3407407407407408
Nebraska,2020-10-02 04:30:36,46185.0,493.0,1.0674461405218143
Nevada,2020-10-02 04:30:36,80410.0,1603.0,1.9935331426439495
New Hampshire,2020-10-02 04:30:36,8317.0,441.0,5.302392689671756
New Jersey,2020-10-02 04:30:36,211378.0,16140.0,7.6356101391819395
New Mexico,2020-10-02 04:30:36,29661.0,882.0,2.9736016992009713
New York,2020-10-02 04:30:36,462861.0,33166.0,7.165434115209534
North Carolina,2020-10-02 04:30:36,212898.0,3579.0,1.681086717583068
North Dakota,2020-10-02 04:30:36,22611.0,256.0,1.152218921595103
Ohio,2020-10-02 04:30:36,155314.0,4491.0,2.8915616106725737
Oklahoma,2020-10-02 04:30:36,88369.0,1035.0,1.1712252034084352
Oregon,2020-10-02 04:30:36,33862.0,560.0,1.6537711889433584
Pennsylvania,2020-10-02 04:30:36,164974.0,8148.0,4.938960078557833
Rhode Island,2020-10-02 04:30:36,24914.0,1127.0,4.523561050012042
South Carolina,2020-10-02 04:30:36,148323.0,3400.0,2.2922945193934856
South Dakota,2020-10-02 04:30:36,23136.0,236.0,1.020055325034578
Tennessee,2020-10-02 04:30:36,195654.0,2501.0,1.2782638917283395
Texas,2020-10-02 04:30:36,788944.0,16402.0,2.0789815246709527
Utah,2020-10-02 04:30:36,74050.0,459.0,0.6198514517218096
Vermont,2020-10-02 04:30:36,1755.0,58.0,3.3048433048433052
Virginia,2020-10-02 04:30:36,148721.0,3228.0,2.1705071913179714
Washington,2020-10-02 04:30:36,90179.0,2110.0,2.339790860399871
West Virginia,2020-10-02 04:30:36,16026.0,359.0,2.2401098215399977
Wisconsin,2020-10-02 04:30:36,125161.0,1348.0,1.0770128075039351
Wyoming,2020-10-02 04:30:36,6083.0,53.0,0.8712806181160612
Alabama,2021-10-02 04:31:30,798320.0,14393.0,1.8029111133380096
Alaska,2021-10-02 04:31:30,115703.0,578.0,0.499554894860116
Arizona,2021-10-02 04:31:30,1097225.0,20039.0,1.826334616874388
Arkansas,2021-10-02 04:31:30,496934.0,7718.0,1.5531237548648311
California,2021-10-02 04:31:30,4746152.0,68841.0,1.4504081840759753
Colorado,2021-10-02 04:31:30,673517.0,7594.0,1.1275142275547612
Connecticut,2021-10-02 04:31:30,391066.0,8650.0,2.2119028501582854
Delaware,2021-10-02 04:31:30,133599.0,1954.0,1.4625857977978878
Florida,2021-10-02 04:31:30,3620106.0,55299.0,1.527551955660967
Georgia,2021-10-02 04:31:30,1582063.0,26242.0,1.658720291164132
Hawaii,2021-10-02 04:31:30,79572.0,789.0,0.991554818277786
Idaho,2021-10-02 04:31:30,259100.0,2931.0,1.1312234658433038
Illinois,2021-10-02 04:31:30,1630864.0,27450.0,1.683156903334674
Indiana,2021-10-02 04:31:30,967682.0,15686.0,1.6209870597985705
Iowa,2021-10-02 04:31:30,452057.0,6563.0,1.4518080684515449
Kansas,2021-10-02 04:31:30,412162.0,6072.0,1.4732071369995292
Kentucky,2021-10-02 04:31:30,695474.0,8804.0,1.2658992284398842
Louisiana,2021-10-02 04:31:30,741906.0,13988.0,1.885414055149844
Maine,2021-10-02 04:31:30,90727.0,1024.0,1.128660707396916
Maryland,2021-10-02 04:31:30,533870.0,10460.0,1.9592784760334916
Massachusetts,2021-10-02 04:31:30,813599.0,15172.0,2.291915304713993
Michigan,2021-10-02 04:31:30,1159419.0,22439.0,1.9353659030945671
Minnesota,2021-10-02 04:31:30,714790.0,8273.0,1.1574028735712587
Mississippi,2021-10-02 04:31:30,489216.0,9646.0,1.9717261904761905
Missouri,2021-10-02 04:31:30,827390.0,11999.0,1.4502229903672996
Montana,2021-10-02 04:31:30,152005.0,2017.0,1.3269300351962106
Nebraska,2021-10-02 04:31:30,267079.0,2840.0,1.0633557861157186
Nevada,2021-10-02 04:31:30,422329.0,7166.0,1.6967814192252957
New Hampshire,2021-10-02 04:31:30,120763.0,1481.0,1.2263690037511492
New Jersey,2021-10-02 04:31:30,1156243.0,27443.0,2.3734630177220533
New Mexico,2021-10-02 04:31:30,253815.0,4812.0,1.895869038472904
New York,2021-10-02 04:31:30,2432444.0,55416.0,2.2782024992147814
North Carolina,2021-10-02 04:31:30,1400217.0,16605.0,1.18588761599095
North Dakota,2021-10-02 04:31:30,133284.0,1645.0,1.2386302029998193
Ohio,2021-10-02 04:31:30,1420206.0,23702.0,1.6683495211258086
Oklahoma,2021-10-02 04:31:30,615217.0,8949.0,1.4546086990444025
Oregon,2021-10-02 04:31:30,331709.0,3815.0,1.1501044590288476
Pennsylvania,2021-10-02 04:31:30,1449092.0,29437.0,2.0314100139949707
Rhode Island,2021-10-02 04:31:30,172719.0,2838.0,1.6431313289215435
South Carolina,2021-10-02 04:31:30,860369.0,12570.0,1.461001035602166
South Dakota,2021-10-02 04:31:30,145474.0,2145.0,1.474490286924124
Tennessee,2021-10-02 04:31:30,1234172.0,15217.0,1.2341067836172972
Texas,2021-10-02 04:31:30,4105155.0,65529.0,1.5962612861146537
Utah,2021-10-02 04:31:30,510209.0,2943.0,0.5768224394316839
Vermont,2021-10-02 04:31:30,33852.0,318.0,0.9393831974477136
Virginia,2021-10-02 04:31:30,869328.0,12806.0,1.4730918594592606
Washington,2021-10-02 04:31:30,660910.0,7765.0,1.1748952202266572
West Virginia,2021-10-02 04:31:30,242104.0,3722.0,1.5373558470739848
Wisconsin,2021-10-02 04:31:30,814187.0,8901.0,1.0932377942659364
Wyoming,2021-10-02 04:31:30,91169.0,996.0,1.0924766093738003
Alabama,2020-11-02 05:30:37,194458.0,2973.0,1.5288648448508162
Alaska,2020-11-02 05:30:37,16709.0,85.0,0.5087078819797713
Arizona,2020-11-02 05:30:37,247473.0,5979.0,2.4160211417003064
Arkansas,2020-11-02 05:30:37,113057.0,1958.0,1.7318697648089016
California,2020-11-02 05:30:37,944539.0,17677.0,1.87157424200555
Colorado,2020-11-02 05:30:37,109910.0,2288.0,2.081703211718679
Connecticut,2020-11-02 05:30:37,71207.0,4616.0,6.48250874211805
Delaware,2020-11-02 05:30:37,25126.0,738.0,2.937196529491364
Florida,2020-11-02 05:30:37,807412.0,16789.0,2.0793597320822577
Georgia,2020-11-02 05:30:37,361982.0,7981.0,2.2048057638225105
Hawaii,2020-11-02 05:30:37,15154.0,219.0,1.4451629932691041
Idaho,2020-11-02 05:30:37,65088.0,630.0,0.9679203539823008
Illinois,2020-11-02 05:30:37,423527.0,10075.0,2.378832990576752
Indiana,2020-11-02 05:30:37,182108.0,4544.0,2.4952226151514485
Iowa,2020-11-02 05:30:37,130974.0,1733.0,1.323163375937209
Kansas,2020-11-02 05:30:37,90172.0,1031.0,1.143370447589052
Kentucky,2020-11-02 05:30:37,108642.0,1489.0,1.370556506691703
Louisiana,2020-11-02 05:30:37,183341.0,5926.0,3.232228470445781
Maine,2020-11-02 05:30:37,6711.0,147.0,2.1904336164506035
Maryland,2020-11-02 05:30:37,146145.0,4152.0,2.841014061377399
Massachusetts,2020-11-02 05:30:37,159707.0,8679.0,6.269606216383753
Michigan,2020-11-02 05:30:37,197406.0,7699.0,3.9000840906558056
Minnesota,2020-11-02 05:30:37,150672.0,2529.0,1.678480407773176
Mississippi,2020-11-02 05:30:37,120500.0,3348.0,2.7784232365145227
Missouri,2020-11-02 05:30:37,195735.0,3056.0,1.5612946075050451
Montana,2020-11-02 05:30:37,33495.0,376.0,1.1225556053142258
Nebraska,2020-11-02 05:30:37,71666.0,654.0,0.9125666285267771
Nevada,2020-11-02 05:30:37,101477.0,1781.0,1.7550775052474945
New Hampshire,2020-11-02 05:30:37,11190.0,483.0,4.316353887399464
New Jersey,2020-11-02 05:30:37,252263.0,16354.0,6.482916638587506
New Mexico,2020-11-02 05:30:37,47232.0,1026.0,2.172256097560976
New York,2020-11-02 05:30:37,513883.0,33582.0,6.534950562676718
North Carolina,2020-11-02 05:30:37,276692.0,4383.0,1.5840718199297414
North Dakota,2020-11-02 05:30:37,46224.0,531.0,1.178873520857847
Ohio,2020-11-02 05:30:37,219000.0,5377.0,2.455251141552512
Oklahoma,2020-11-02 05:30:37,124111.0,1345.0,1.0837073265061117
Oregon,2020-11-02 05:30:37,45429.0,691.0,1.5210548328160427
Pennsylvania,2020-11-02 05:30:37,215533.0,8801.0,4.083365424320173
Rhode Island,2020-11-02 05:30:37,32874.0,1220.0,3.711139502342277
South Carolina,2020-11-02 05:30:37,178023.0,3936.0,2.2109502704706694
South Dakota,2020-11-02 05:30:37,47324.0,437.0,0.923421519736286
Tennessee,2020-11-02 05:30:37,259931.0,3353.0,1.2899477942392847
Texas,2020-11-02 05:30:37,935495.0,18840.0,2.0139070759330617
Utah,2020-11-02 05:30:37,116510.0,614.0,0.5269933911252253
Vermont,2020-11-02 05:30:37,2196.0,58.0,2.6411657559198543
Virginia,2020-11-02 05:30:37,182392.0,3655.0,2.003925610772402
Washington,2020-11-02 05:30:37,111848.0,2353.0,2.103747943637794
West Virginia,2020-11-02 05:30:37,24883.0,460.0,1.8486516899087733
Wisconsin,2020-11-02 05:30:37,241422.0,2047.0,0.8478929012268973
Wyoming,2020-11-02 05:30:37,13723.0,87.0,0.6339721635210961
Alabama,2021-11-02 04:32:36,832264.0,15573.0,1.871161073890016
Alaska,2021-11-02 04:32:36,139429.0,728.0,0.5221295426346025
Arizona,2021-11-02 04:32:36,1170990.0,21155.0,1.806591004193033
Arkansas,2021-11-02 04:32:36,513352.0,8384.0,1.6331873646153128
California,2021-11-02 04:32:36,4931898.0,72107.0,1.462100176094355
Colorado,2021-11-02 04:32:36,747855.0,8258.0,1.104224749450094
Connecticut,2021-11-02 04:32:36,403415.0,8766.0,2.1729484525860467
Delaware,2021-11-02 04:32:36,144397.0,2091.0,1.448091026821887
Florida,2021-11-02 04:32:36,3690812.0,59670.0,1.6167174052755868
Georgia,2021-11-02 04:32:36,1636325.0,29174.0,1.7828976517501107
Hawaii,2021-11-02 04:32:36,84364.0,916.0,1.0857711820207672
Idaho,2021-11-02 04:32:36,292317.0,3571.0,1.2216189958161858
Illinois,2021-11-02 04:32:36,1701649.0,28267.0,1.6611533870968689
Indiana,2021-11-02 04:32:36,1025834.0,16737.0,1.6315505237689532
Iowa,2021-11-02 04:32:36,486132.0,6965.0,1.4327384331827568
Kansas,2021-11-02 04:32:36,436794.0,6424.0,1.470716172841202
Kentucky,2021-11-02 04:32:36,745353.0,9814.0,1.3166915542031763
Louisiana,2021-11-02 04:32:36,760000.0,14555.0,1.9151315789473684
Maine,2021-11-02 04:32:36,104259.0,1168.0,1.1202869776230349
Maryland,2021-11-02 04:32:36,561718.0,10908.0,1.941899672077448
Massachusetts,2021-11-02 04:32:36,855230.0,15502.0,2.221975375045309
Michigan,2021-11-02 04:32:36,1285518.0,23730.0,1.8459484814681708
Minnesota,2021-11-02 04:32:36,797984.0,8818.0,1.1050346874122792
Mississippi,2021-11-02 04:32:36,504811.0,10098.0,2.0003526072133933
Missouri,2021-11-02 04:32:36,860753.0,12554.0,1.4584904147879822
Montana,2021-11-02 04:32:36,176976.0,2366.0,1.33690443901998
Nebraska,2021-11-02 04:32:36,284766.0,2975.0,1.0447174171073794
Nevada,2021-11-02 04:32:36,440251.0,7655.0,1.7387808318436528
New Hampshire,2021-11-02 04:32:36,136775.0,1568.0,1.1464083348565162
New Jersey,2021-11-02 04:32:36,1199738.0,27980.0,2.33217585839575
New Mexico,2021-11-02 04:32:36,277835.0,5061.0,1.8215847535407703
New York,2021-11-02 04:32:36,2564789.0,56510.0,2.2033001545156345
North Carolina,2021-11-02 04:32:36,1482464.0,18104.0,1.2212100934660133
North Dakota,2021-11-02 04:32:36,148987.0,1798.0,1.2103587320179598
Ohio,2021-11-02 04:32:36,1547788.0,26135.0,1.6878926571339228
Oklahoma,2021-11-02 04:32:36,645352.0,10710.0,1.6595594342312412
Oregon,2021-11-02 04:32:36,367610.0,4377.0,1.1906640189331084
Pennsylvania,2021-11-02 04:32:36,1583459.0,31455.0,1.986473915649221
Rhode Island,2021-11-02 04:32:36,179963.0,2879.0,1.5997732867311614
South Carolina,2021-11-02 04:32:36,899481.0,13753.0,1.5289928303099232
South Dakota,2021-11-02 04:32:36,154885.0,2241.0,1.4468799431836523
Tennessee,2021-11-02 04:32:36,1282690.0,16371.0,1.2773879108868749
Texas,2021-11-02 04:32:36,4270837.0,71262.0,1.668572226006284
Utah,2021-11-02 04:32:36,553061.0,3237.0,0.5852880604490283
Vermont,2021-11-02 04:32:36,40340.0,368.0,0.9122459097669806
Virginia,2021-11-02 04:32:36,927999.0,13984.0,1.5068981755368271
Washington,2021-11-02 04:32:36,730108.0,8659.0,1.1859889221868545
West Virginia,2021-11-02 04:32:36,273030.0,4450.0,1.629857524814123
Wisconsin,2021-11-02 04:32:36,887242.0,9430.0,1.062844184562949
Wyoming,2021-11-02 04:32:36,103622.0,1174.0,1.1329640423848215
Alabama,2020-12-02 05:30:41,252900.0,3638.0,1.4385132463424284
Alaska,2020-12-02 05:30:41,33139.0,123.0,0.3711638854521863
Arizona,2020-12-02 05:30:41,337139.0,6687.0,1.9834548954585496
Arkansas,2020-12-02 05:30:41,159309.0,2512.0,1.5768098475290158
California,2020-12-02 05:30:41,1282975.0,19352.0,1.5087240284826142
Colorado,2020-12-02 05:30:41,237310.0,3109.0,1.3101007121486663
Connecticut,2020-12-02 05:30:41,118754.0,5040.0,4.2440675682503315
Delaware,2020-12-02 05:30:41,36343.0,826.0,2.2727898082161633
Florida,2020-12-02 05:30:41,1008166.0,18679.0,1.852770277910582
Georgia,2020-12-02 05:30:41,476405.0,9515.0,1.9972502387674356
Hawaii,2020-12-02 05:30:41,18266.0,244.0,1.3358151757363408
Idaho,2020-12-02 05:30:41,103305.0,960.0,0.9292870625816756
Illinois,2020-12-02 05:30:41,738846.0,13131.0,1.7772309791214949
Indiana,2020-12-02 05:30:41,344373.0,6518.0,1.8927151664038704
Iowa,2020-12-02 05:30:41,233062.0,2449.0,1.0507933511254517
Kansas,2020-12-02 05:30:41,160005.0,1563.0,0.9768444736101995
Kentucky,2020-12-02 05:30:41,183164.0,1943.0,1.0607979734008866
Louisiana,2020-12-02 05:30:41,237740.0,6455.0,2.7151510052999077
Maine,2020-12-02 05:30:41,11981.0,214.0,1.7861614222518993
Maryland,2020-12-02 05:30:41,201135.0,4673.0,2.323315186317648
Massachusetts,2020-12-02 05:30:41,229205.0,9175.0,4.702340699373923
Michigan,2020-12-02 05:30:41,395453.0,9759.0,2.467802747734876
Minnesota,2020-12-02 05:30:41,322312.0,3674.0,1.1398892998088808
Mississippi,2020-12-02 05:30:41,154411.0,3836.0,2.4842789697625167
Missouri,2020-12-02 05:30:41,325759.0,4055.0,1.2447852553574883
Montana,2020-12-02 05:30:41,63205.0,698.0,1.1043430108377499
Nebraska,2020-12-02 05:30:41,130194.0,1080.0,0.8295313148071339
Nevada,2020-12-02 05:30:41,154842.0,2164.0,1.397553635318583
