country date number_sequenced variant
Portugal 2021-12-27 459 B.1.617.2
Portugal 2022-01-03 562 B.1.1.529
Portugal 2022-01-03 562 B.1.617.2
Portugal 2022-01-10 527 B.1.1.529
Portugal 2022-01-10 527 B.1.617.2
Portugal 2022-01-17 508 B.1.1.529
Portugal 2022-01-17 508 B.1.617.2
Portugal 2022-01-24 517 B.1.1.529
Portugal 2022-01-24 517 B.1.617.2
Portugal 2022-01-31 504 B.1.1.529
Portugal 2022-01-31 504 B.1.617.2
Portugal 2022-02-07 542 B.1.1.529
Portugal 2022-02-07 542 B.1.617.2
Portugal 2022-02-14 475 B.1.1.529
Portugal 2022-02-14 475 B.1.617.2
Portugal 2022-02-21 440 B.1.1.529
Portugal 2022-02-21 440 B.1.617.2
Portugal 2022-02-28 490 B.1.1.529
Portugal 2022-03-07 478 B.1.1.529
Portugal 2022-03-07 478 B.1.617.2
Portugal 2022-03-14 577 B.1.1.529
Portugal 2022-03-21 412 B.1.1.529
Romania 2019-12-30 0 B.1.1.529
Romania 2019-12-30 0 B.1.617.2
Romania 2019-12-30 0 Other
Romania 2019-12-30 0 UNK
Romania 2020-01-06 0 B.1.1.529
Romania 2020-01-06 0 B.1.617.2
Romania 2020-01-06 0 Other
Romania 2020-01-06 0 UNK
Romania 2020-01-13 0 B.1.1.529
Romania 2020-01-13 0 B.1.617.2
Romania 2020-01-13 0 Other
Romania 2020-01-13 0 UNK
Romania 2020-01-20 0 B.1.1.529
Romania 2020-01-20 0 B.1.617.2
Romania 2020-01-20 0 Other
Romania 2020-01-20 0 UNK
Romania 2020-01-27 0 B.1.1.529
Romania 2020-01-27 0 B.1.617.2
Romania 2020-01-27 0 Other
Romania 2020-01-27 0 UNK
Romania 2020-02-03 0 B.1.1.529
Romania 2020-02-03 0 B.1.617.2
Romania 2020-02-03 0 Other
Romania 2020-02-03 0 UNK
Romania 2020-02-10 0 B.1.1.529
Romania 2020-02-10 0 B.1.617.2
Romania 2020-02-10 0 Other
Romania 2020-02-10 0 UNK
Romania 2020-02-17 0 B.1.1.529
Romania 2020-02-17 0 B.1.617.2
Romania 2020-02-17 0 Other
Romania 2020-02-17 0 UNK
Romania 2020-02-24 0 B.1.1.529
Romania 2020-02-24 0 B.1.617.2
Romania 2020-02-24 0 Other
Romania 2020-02-24 0 UNK
Romania 2020-03-02 0 B.1.1.529
Romania 2020-03-02 0 B.1.617.2
Romania 2020-03-02 0 Other
Romania 2020-03-02 0 UNK
Romania 2020-03-09 0 B.1.1.529
Romania 2020-03-09 0 B.1.617.2
Romania 2020-03-09 0 Other
Romania 2020-03-09 0 UNK
Romania 2020-03-16 4 B.1.1.529
Romania 2020-03-16 4 B.1.617.2
Romania 2020-03-16 4 Other
Romania 2020-03-16 4 UNK
Romania 2020-03-23 8 B.1.1.529
Romania 2020-03-23 8 B.1.617.2
Romania 2020-03-23 8 Other
Romania 2020-03-23 8 UNK
Romania 2020-03-30 2 B.1.1.529
Romania 2020-03-30 2 B.1.617.2
Romania 2020-03-30 2 Other
Romania 2020-03-30 2 UNK
Romania 2020-04-06 14 B.1.1.529
Romania 2020-04-06 14 B.1.617.2
Romania 2020-04-06 14 Other
Romania 2020-04-06 14 UNK
Romania 2020-04-13 23 B.1.1.529
Romania 2020-04-13 23 B.1.617.2
Romania 2020-04-13 23 Other
Romania 2020-04-13 23 UNK
Romania 2020-04-20 22 B.1.1.529
Romania 2020-04-20 22 B.1.617.2
Romania 2020-04-20 22 Other
Romania 2020-04-20 22 UNK
Romania 2020-04-27 30 B.1.1.529
Romania 2020-04-27 30 B.1.617.2
Romania 2020-04-27 30 Other
Romania 2020-04-27 30 UNK
Romania 2020-05-04 4 B.1.1.529
Romania 2020-05-04 4 B.1.617.2
Romania 2020-05-04 4 Other
Romania 2020-05-04 4 UNK
Romania 2020-05-11 14 B.1.1.529
Romania 2020-05-11 14 B.1.617.2
Romania 2020-05-11 14 Other
Romania 2020-05-11 14 UNK
Romania 2020-05-18 4 B.1.1.529
Romania 2020-05-18 4 B.1.617.2
Romania 2020-05-18 4 Other
Romania 2020-05-18 4 UNK
Romania 2020-05-25 7 B.1.1.529
Romania 2020-05-25 7 B.1.617.2
Romania 2020-05-25 7 Other
Romania 2020-05-25 7 UNK
Romania 2020-06-01 11 B.1.1.529
Romania 2020-06-01 11 B.1.617.2
Romania 2020-06-01 11 Other
Romania 2020-06-01 11 UNK
Romania 2020-06-08 12 B.1.1.529
Romania 2020-06-08 12 B.1.617.2
Romania 2020-06-08 12 Other
Romania 2020-06-08 12 UNK
Romania 2020-06-15 5 B.1.1.529
Romania 2020-06-15 5 B.1.617.2
Romania 2020-06-15 5 Other
Romania 2020-06-15 5 UNK
Romania 2020-06-22 1 B.1.1.529
Romania 2020-06-22 1 B.1.617.2
Romania 2020-06-22 1 Other
Romania 2020-06-22 1 UNK
Romania 2020-06-29 9 B.1.1.529
Romania 2020-06-29 9 B.1.617.2
Romania 2020-06-29 9 Other
Romania 2020-06-29 9 UNK
Romania 2020-07-06 2 B.1.1.529
Romania 2020-07-06 2 B.1.617.2
Romania 2020-07-06 2 Other
Romania 2020-07-06 2 UNK
Romania 2020-07-13 21 B.1.1.529
Romania 2020-07-13 21 B.1.617.2
Romania 2020-07-13 21 Other
Romania 2020-07-13 21 UNK
Romania 2020-07-20 45 B.1.1.529
Romania 2020-07-20 45 B.1.617.2
Romania 2020-07-20 45 Other
Romania 2020-07-20 45 UNK
Romania 2020-07-27 38 B.1.1.529
Romania 2020-07-27 38 B.1.617.2
Romania 2020-07-27 38 Other
Romania 2020-07-27 38 UNK
Romania 2020-08-03 9 B.1.1.529
Romania 2020-08-03 9 B.1.617.2
Romania 2020-08-03 9 Other
Romania 2020-08-03 9 UNK
Romania 2020-08-10 7 B.1.1.529
Romania 2020-08-10 7 B.1.617.2
Romania 2020-08-10 7 Other
Romania 2020-08-10 7 UNK
Romania 2020-08-17 23 B.1.1.529
Romania 2020-08-17 23 B.1.617.2
Romania 2020-08-17 23 Other
Romania 2020-08-17 23 UNK
Romania 2020-08-24 58 B.1.1.529
Romania 2020-08-24 58 B.1.617.2
Romania 2020-08-24 58 Other
Romania 2020-08-24 58 UNK
Romania 2020-08-31 21 B.1.1.529
Romania 2020-08-31 21 B.1.617.2
Romania 2020-08-31 21 Other
Romania 2020-08-31 21 UNK
Romania 2020-09-07 30 B.1.1.529
Romania 2020-09-07 30 B.1.617.2
Romania 2020-09-07 30 Other
Romania 2020-09-07 30 UNK
Romania 2020-09-14 32 B.1.1.529
Romania 2020-09-14 32 B.1.617.2
Romania 2020-09-14 32 Other
Romania 2020-09-14 32 UNK
Romania 2020-09-21 36 B.1.1.529
Romania 2020-09-21 36 B.1.617.2
Romania 2020-09-21 36 Other
Romania 2020-09-21 36 UNK
Romania 2020-09-28 14 B.1.1.529
Romania 2020-09-28 14 B.1.617.2
Romania 2020-09-28 14 Other
Romania 2020-09-28 14 UNK
Romania 2020-10-05 6 B.1.1.529
Romania 2020-10-05 6 B.1.617.2
Romania 2020-10-05 6 Other
Romania 2020-10-05 6 UNK
Romania 2020-10-12 5 B.1.1.529
Romania 2020-10-12 5 B.1.617.2
Romania 2020-10-12 5 Other
Romania 2020-10-12 5 UNK
Romania 2020-10-19 49 B.1.1.529
Romania 2020-10-19 49 B.1.617.2
Romania 2020-10-19 49 Other
Romania 2020-10-19 49 UNK
Romania 2020-10-26 30 B.1.1.529
Romania 2020-10-26 30 B.1.617.2
Romania 2020-10-26 30 Other
Romania 2020-10-26 30 UNK
Romania 2020-11-02 56 B.1.1.529
Romania 2020-11-02 56 B.1.617.2
Romania 2020-11-02 56 Other
Romania 2020-11-02 56 UNK
Romania 2020-11-09 80 B.1.1.529
Romania 2020-11-09 80 B.1.617.2
Romania 2020-11-09 80 Other
Romania 2020-11-09 80 UNK
Romania 2020-11-16 56 B.1.1.529
Romania 2020-11-16 56 B.1.617.2
Romania 2020-11-16 56 Other
Romania 2020-11-16 56 UNK
Romania 2020-11-23 105 B.1.1.529
Romania 2020-11-23 105 B.1.617.2
Romania 2020-11-23 105 Other
Romania 2020-11-23 105 UNK
Romania 2020-11-30 69 B.1.1.529
Romania 2020-11-30 69 B.1.617.2
Romania 2020-11-30 69 Other
Romania 2020-11-30 69 UNK
Romania 2020-12-07 68 B.1.1.529
Romania 2020-12-07 68 B.1.617.2
Romania 2020-12-07 68 Other
Romania 2020-12-07 68 UNK
Romania 2020-12-14 33 B.1.1.529
Romania 2020-12-14 33 B.1.617.2
Romania 2020-12-14 33 Other
Romania 2020-12-14 33 UNK
Romania 2020-12-21 29 B.1.1.529
Romania 2020-12-21 29 B.1.617.2
Romania 2020-12-21 29 Other
Romania 2020-12-21 29 UNK
Romania 2020-12-28 72 B.1.1.529
Romania 2020-12-28 72 B.1.617.2
Romania 2020-12-28 72 Other
Romania 2020-12-28 72 UNK
Romania 2021-01-04 69 B.1.1.529
Romania 2021-01-04 69 B.1.617.2
Romania 2021-01-04 69 Other
Romania 2021-01-04 69 UNK
Romania 2021-01-11 47 B.1.1.529
Romania 2021-01-11 47 B.1.617.2
Romania 2021-01-11 47 Other
Romania 2021-01-11 47 UNK
Romania 2021-01-18 53 B.1.1.529
Romania 2021-01-18 53 B.1.617.2
Romania 2021-01-18 53 Other
Romania 2021-01-18 53 UNK
Romania 2021-01-25 71 B.1.1.529
Romania 2021-01-25 71 B.1.617.2
Romania 2021-01-25 71 Other
Romania 2021-01-25 71 UNK
Romania 2021-02-01 100 B.1.1.529
Romania 2021-02-01 100 B.1.617.2
Romania 2021-02-01 100 Other
Romania 2021-02-01 100 UNK
Romania 2021-02-08 67 B.1.1.529
Romania 2021-02-08 67 B.1.617.2
Romania 2021-02-08 67 Other
Romania 2021-02-08 67 UNK
Romania 2021-02-15 101 B.1.1.529
Romania 2021-02-15 101 B.1.617.2
Romania 2021-02-15 101 Other
Romania 2021-02-15 101 UNK
Romania 2021-02-22 142 B.1.1.529
Romania 2021-02-22 142 B.1.617.2
Romania 2021-02-22 142 Other
Romania 2021-02-22 142 UNK
Romania 2021-03-01 128 B.1.1.529
Romania 2021-03-01 128 B.1.617.2
Romania 2021-03-01 128 Other
Romania 2021-03-01 128 UNK
Romania 2021-03-08 180 B.1.1.529
Romania 2021-03-08 180 B.1.617.2
Romania 2021-03-08 180 Other
Romania 2021-03-08 180 UNK
Romania 2021-03-15 89 B.1.1.529
Romania 2021-03-15 89 B.1.617.2
Romania 2021-03-15 89 Other
Romania 2021-03-15 89 UNK
Romania 2021-03-22 121 B.1.1.529
Romania 2021-03-22 121 B.1.617.2
Romania 2021-03-22 121 Other
Romania 2021-03-22 121 UNK
Romania 2021-03-29 183 B.1.1.529
Romania 2021-03-29 183 B.1.617.2
Romania 2021-03-29 183 Other
Romania 2021-03-29 183 UNK
Romania 2021-04-05 119 B.1.1.529
Romania 2021-04-05 119 B.1.617.2
Romania 2021-04-05 119 Other
Romania 2021-04-05 119 UNK
Romania 2021-04-12 74 B.1.1.529
Romania 2021-04-12 74 B.1.617.2
Romania 2021-04-12 74 Other
Romania 2021-04-12 74 UNK
Romania 2021-04-19 94 B.1.1.529
Romania 2021-04-19 94 B.1.617.2
Romania 2021-04-19 94 Other
Romania 2021-04-19 94 UNK
Romania 2021-04-26 39 B.1.1.529
Romania 2021-04-26 39 B.1.617.2
Romania 2021-04-26 39 Other
Romania 2021-04-26 39 UNK
Romania 2021-05-03 117 B.1.1.529
Romania 2021-05-03 117 B.1.617.2
Romania 2021-05-03 117 Other
Romania 2021-05-03 117 UNK
Romania 2021-05-10 50 B.1.1.529
Romania 2021-05-10 50 B.1.617.2
Romania 2021-05-10 50 Other
Romania 2021-05-10 50 UNK
Romania 2021-05-17 70 B.1.1.529
Romania 2021-05-17 70 B.1.617.2
Romania 2021-05-17 70 Other
Romania 2021-05-17 70 UNK
Romania 2021-05-24 82 B.1.1.529
Romania 2021-05-24 82 B.1.617.2
Romania 2021-05-24 82 Other
Romania 2021-05-24 82 UNK
Romania 2021-05-31 61 B.1.1.529
Romania 2021-05-31 61 B.1.617.2
Romania 2021-05-31 61 Other
Romania 2021-05-31 61 UNK
Romania 2021-06-07 58 B.1.1.529
Romania 2021-06-07 58 B.1.617.2
Romania 2021-06-07 58 Other
Romania 2021-06-07 58 UNK
Romania 2021-06-14 49 B.1.1.529
Romania 2021-06-14 49 B.1.617.2
Romania 2021-06-14 49 Other
Romania 2021-06-14 49 UNK
Romania 2021-06-21 23 B.1.1.529
Romania 2021-06-21 23 B.1.617.2
Romania 2021-06-21 23 Other
Romania 2021-06-21 23 UNK
Romania 2021-06-28 34 B.1.1.529
Romania 2021-06-28 34 B.1.617.2
Romania 2021-06-28 34 Other
Romania 2021-06-28 34 UNK
Romania 2021-07-05 26 B.1.1.529
Romania 2021-07-05 26 B.1.617.2
Romania 2021-07-05 26 Other
Romania 2021-07-05 26 UNK
Romania 2021-07-12 29 B.1.1.529
Romania 2021-07-12 29 B.1.617.2
Romania 2021-07-12 29 Other
Romania 2021-07-12 29 UNK
Romania 2021-07-19 68 B.1.1.529
Romania 2021-07-19 68 B.1.617.2
Romania 2021-07-19 68 Other
Romania 2021-07-19 68 UNK
Romania 2021-07-26 110 B.1.1.529
Romania 2021-07-26 110 B.1.617.2
Romania 2021-07-26 110 Other
Romania 2021-07-26 110 UNK
Romania 2021-08-02 152 B.1.1.529
Romania 2021-08-02 152 B.1.617.2
Romania 2021-08-02 152 Other
Romania 2021-08-02 152 UNK
Romania 2021-08-09 148 B.1.1.529
Romania 2021-08-09 148 B.1.617.2
Romania 2021-08-09 148 Other
Romania 2021-08-09 148 UNK
Romania 2021-08-16 133 B.1.1.529
Romania 2021-08-16 133 B.1.617.2
Romania 2021-08-16 133 Other
Romania 2021-08-16 133 UNK
Romania 2021-08-23 235 B.1.1.529
Romania 2021-08-23 235 B.1.617.2
Romania 2021-08-23 235 Other
Romania 2021-08-23 235 UNK
Romania 2021-08-30 356 B.1.1.529
Romania 2021-08-30 356 B.1.617.2
Romania 2021-08-30 356 Other
Romania 2021-08-30 356 UNK
Romania 2021-09-06 509 B.1.1.529
Romania 2021-09-06 509 B.1.617.2
Romania 2021-09-06 509 Other
Romania 2021-09-06 509 UNK
Romania 2021-09-13 553 B.1.1.529
Romania 2021-09-13 553 B.1.617.2
Romania 2021-09-13 553 Other
Romania 2021-09-13 553 UNK
Romania 2021-09-20 501 B.1.1.529
Romania 2021-09-20 501 B.1.617.2
Romania 2021-09-20 501 Other
Romania 2021-09-20 501 UNK
Romania 2021-09-27 488 B.1.1.529
Romania 2021-09-27 488 B.1.617.2
Romania 2021-09-27 488 Other
Romania 2021-09-27 488 UNK
Romania 2021-10-04 592 B.1.1.529
Romania 2021-10-04 592 B.1.617.2
Romania 2021-10-04 592 Other
Romania 2021-10-04 592 UNK
Romania 2021-10-11 307 B.1.1.529
Romania 2021-10-11 307 B.1.617.2
Romania 2021-10-11 307 Other
Romania 2021-10-11 307 UNK
Romania 2021-10-18 376 B.1.1.529
Romania 2021-10-18 376 B.1.617.2
Romania 2021-10-18 376 Other
Romania 2021-10-18 376 UNK
Romania 2021-10-25 266 B.1.1.529
Romania 2021-10-25 266 B.1.617.2
Romania 2021-10-25 266 Other
Romania 2021-10-25 266 UNK
Romania 2021-11-01 162 B.1.1.529
Romania 2021-11-01 162 B.1.617.2
Romania 2021-11-01 162 Other
Romania 2021-11-01 162 UNK
Romania 2021-11-08 113 B.1.1.529
Romania 2021-11-08 113 B.1.617.2
Romania 2021-11-08 113 Other
Romania 2021-11-08 113 UNK
Romania 2021-11-15 156 B.1.1.529
Romania 2021-11-15 156 B.1.617.2
Romania 2021-11-15 156 Other
Romania 2021-11-15 156 UNK
Romania 2021-11-22 65 B.1.1.529
Romania 2021-11-22 65 B.1.617.2
Romania 2021-11-22 65 Other
Romania 2021-11-22 65 UNK
Romania 2021-11-29 77 B.1.1.529
Romania 2021-11-29 77 B.1.617.2
Romania 2021-11-29 77 Other
Romania 2021-11-29 77 UNK
Romania 2021-12-06 76 B.1.1.529
Romania 2021-12-06 76 B.1.617.2
Romania 2021-12-06 76 Other
Romania 2021-12-06 76 UNK
Romania 2021-12-13 175 B.1.1.529
Romania 2021-12-13 175 B.1.617.2
Romania 2021-12-13 175 Other
Romania 2021-12-13 175 UNK
Romania 2021-12-20 128 B.1.1.529
Romania 2021-12-20 128 B.1.617.2
Romania 2021-12-20 128 Other
Romania 2021-12-20 128 UNK
Romania 2021-12-27 217 B.1.1.529
Romania 2021-12-27 217 B.1.617.2
Romania 2021-12-27 217 Other
Romania 2021-12-27 217 UNK
Romania 2022-01-03 367 B.1.1.529
Romania 2022-01-03 367 B.1.617.2
Romania 2022-01-03 367 Other
Romania 2022-01-03 367 UNK
Romania 2022-01-10 443 B.1.1.529
Romania 2022-01-10 443 B.1.617.2
Romania 2022-01-10 443 Other
Romania 2022-01-10 443 UNK
Romania 2022-01-17 388 B.1.1.529
Romania 2022-01-17 388 B.1.617.2
Romania 2022-01-17 388 Other
Romania 2022-01-17 388 UNK
Romania 2022-01-24 521 B.1.1.529
Romania 2022-01-24 521 B.1.617.2
Romania 2022-01-24 521 Other
Romania 2022-01-24 521 UNK
Romania 2022-01-31 452 B.1.1.529
Romania 2022-01-31 452 B.1.617.2
Romania 2022-01-31 452 Other
Romania 2022-01-31 452 UNK
Romania 2022-02-07 468 B.1.1.529
Romania 2022-02-07 468 B.1.617.2
Romania 2022-02-07 468 Other
Romania 2022-02-07 468 UNK
Romania 2022-02-14 382 B.1.1.529
Romania 2022-02-14 382 B.1.617.2
Romania 2022-02-14 382 Other
Romania 2022-02-14 382 UNK
Romania 2022-02-21 164 B.1.1.529
Romania 2022-02-21 164 B.1.617.2
Romania 2022-02-21 164 Other
Romania 2022-02-21 164 UNK
Romania 2022-02-28 25 B.1.1.529
Romania 2022-02-28 25 B.1.617.2
Romania 2022-02-28 25 Other
Romania 2022-02-28 25 UNK
Romania 2022-03-07 99 B.1.1.529
Romania 2022-03-07 99 B.1.617.2
Romania 2022-03-07 99 Other
Romania 2022-03-07 99 UNK
Romania 2022-03-14 34 B.1.1.529
Romania 2022-03-14 34 B.1.617.2
Romania 2022-03-14 34 Other
Romania 2022-03-14 34 UNK
Romania 2022-03-21 0 B.1.1.529
Romania 2022-03-21 0 B.1.617.2
Romania 2022-03-21 0 Other
Romania 2022-03-21 0 UNK
Romania 2020-12-21 0 B.1.1.7
Romania 2020-12-21 0 B.1.1.7+E484K
Romania 2020-12-21 0 B.1.351
Romania 2020-12-21 0 B.1.616
Romania 2020-12-21 0 B.1.617.2
Romania 2020-12-21 0 Other
Romania 2020-12-21 0 P.1
Romania 2020-12-28 8 B.1.1.7
Romania 2020-12-28 8 B.1.1.7+E484K
Romania 2020-12-28 8 B.1.351
Romania 2020-12-28 8 B.1.616
Romania 2020-12-28 8 B.1.617.2
Romania 2020-12-28 8 Other
Romania 2020-12-28 8 P.1
Romania 2021-01-04 68 B.1.1.7
Romania 2021-01-04 68 B.1.1.7+E484K
Romania 2021-01-04 68 B.1.351
Romania 2021-01-04 68 B.1.616
Romania 2021-01-04 68 B.1.617.2
Romania 2021-01-04 68 Other
Romania 2021-01-04 68 P.1
Romania 2021-01-11 0 B.1.1.7
Romania 2021-01-11 0 B.1.1.7+E484K
Romania 2021-01-11 0 B.1.351
Romania 2021-01-11 0 B.1.616
Romania 2021-01-11 0 B.1.617.2
Romania 2021-01-11 0 Other
Romania 2021-01-11 0 P.1
Romania 2021-01-18 14 B.1.1.7
Romania 2021-01-18 14 B.1.1.7+E484K
Romania 2021-01-18 14 B.1.351
Romania 2021-01-18 14 B.1.616
Romania 2021-01-18 14 B.1.617.2
Romania 2021-01-18 14 Other
Romania 2021-01-18 14 P.1
Romania 2021-01-25 132 B.1.1.7
Romania 2021-01-25 132 B.1.1.7+E484K
Romania 2021-01-25 132 B.1.351
Romania 2021-01-25 132 B.1.616
Romania 2021-01-25 132 B.1.617.2
Romania 2021-01-25 132 Other
Romania 2021-01-25 132 P.1
Romania 2021-02-01 105 B.1.1.7
Romania 2021-02-01 105 B.1.1.7+E484K
Romania 2021-02-01 105 B.1.351
Romania 2021-02-01 105 B.1.616
Romania 2021-02-01 105 B.1.617.2
Romania 2021-02-01 105 Other
Romania 2021-02-01 105 P.1
Romania 2021-02-08 82 B.1.1.7
Romania 2021-02-08 82 B.1.1.7+E484K
Romania 2021-02-08 82 B.1.351
Romania 2021-02-08 82 B.1.616
Romania 2021-02-08 82 B.1.617.2
Romania 2021-02-08 82 Other
Romania 2021-02-08 82 P.1
Romania 2021-02-15 90 B.1.1.7
Romania 2021-02-15 90 B.1.1.7+E484K
Romania 2021-02-15 90 B.1.351
Romania 2021-02-15 90 B.1.616
Romania 2021-02-15 90 B.1.617.2
Romania 2021-02-15 90 Other
Romania 2021-02-15 90 P.1
Romania 2021-02-22 45 B.1.1.7
Romania 2021-02-22 45 B.1.1.7+E484K
Romania 2021-02-22 45 B.1.351
Romania 2021-02-22 45 B.1.616
Romania 2021-02-22 45 B.1.617.2
Romania 2021-02-22 45 Other
Romania 2021-02-22 45 P.1
Romania 2021-03-01 228 B.1.1.7
Romania 2021-03-01 228 B.1.1.7+E484K
Romania 2021-03-01 228 B.1.351
Romania 2021-03-01 228 B.1.616
Romania 2021-03-01 228 B.1.617.2
Romania 2021-03-01 228 Other
Romania 2021-03-01 228 P.1
Romania 2021-03-08 77 B.1.1.7
Romania 2021-03-08 77 B.1.1.7+E484K
Romania 2021-03-08 77 B.1.351
Romania 2021-03-08 77 B.1.616
Romania 2021-03-08 77 B.1.617.2
Romania 2021-03-08 77 Other
Romania 2021-03-08 77 P.1
Romania 2021-03-15 185 B.1.1.7
Romania 2021-03-15 185 B.1.1.7+E484K
Romania 2021-03-15 185 B.1.351
Romania 2021-03-15 185 B.1.616
Romania 2021-03-15 185 B.1.617.2
Romania 2021-03-15 185 Other
Romania 2021-03-15 185 P.1
Romania 2021-03-22 16 B.1.1.7
Romania 2021-03-22 16 B.1.1.7+E484K
Romania 2021-03-22 16 B.1.351
Romania 2021-03-22 16 B.1.616
Romania 2021-03-22 16 B.1.617.2
Romania 2021-03-22 16 Other
Romania 2021-03-22 16 P.1
Romania 2021-03-29 128 B.1.1.7
Romania 2021-03-29 128 B.1.1.7+E484K
Romania 2021-03-29 128 B.1.351
Romania 2021-03-29 128 B.1.616
Romania 2021-03-29 128 B.1.617.2
Romania 2021-03-29 128 Other
Romania 2021-03-29 128 P.1
Romania 2021-04-05 195 B.1.1.7
Romania 2021-04-05 195 B.1.1.7+E484K
Romania 2021-04-05 195 B.1.351
Romania 2021-04-05 195 B.1.616
Romania 2021-04-05 195 B.1.617.2
Romania 2021-04-05 195 Other
Romania 2021-04-05 195 P.1
Romania 2021-04-12 94 B.1.1.7
Romania 2021-04-12 94 B.1.1.7+E484K
Romania 2021-04-12 94 B.1.351
Romania 2021-04-12 94 B.1.616
Romania 2021-04-12 94 B.1.617.2
Romania 2021-04-12 94 Other
Romania 2021-04-12 94 P.1
Romania 2021-04-19 34 B.1.1.7
Romania 2021-04-19 34 B.1.1.7+E484K
Romania 2021-04-19 34 B.1.351
Romania 2021-04-19 34 B.1.616
Romania 2021-04-19 34 B.1.617.2
Romania 2021-04-19 34 Other
Romania 2021-04-19 34 P.1
Romania 2021-04-26 154 B.1.1.7
Romania 2021-04-26 154 B.1.1.7+E484K
Romania 2021-04-26 154 B.1.351
Romania 2021-04-26 154 B.1.616
Romania 2021-04-26 154 B.1.617.2
Romania 2021-04-26 154 Other
Romania 2021-04-26 154 P.1
Romania 2021-05-03 101 B.1.1.7
Romania 2021-05-03 101 B.1.1.7+E484K
Romania 2021-05-03 101 B.1.351
Romania 2021-05-03 101 B.1.616
Romania 2021-05-03 101 B.1.617.2
Romania 2021-05-03 101 Other
Romania 2021-05-03 101 P.1
Romania 2021-05-10 63 B.1.1.7
Romania 2021-05-10 63 B.1.1.7+E484K
Romania 2021-05-10 63 B.1.351
Romania 2021-05-10 63 B.1.616
Romania 2021-05-10 63 B.1.617.2
Romania 2021-05-10 63 Other
Romania 2021-05-10 63 P.1
Romania 2021-05-17 141 B.1.1.7
Romania 2021-05-17 141 B.1.1.7+E484K
Romania 2021-05-17 141 B.1.351
Romania 2021-05-17 141 B.1.616
Romania 2021-05-17 141 B.1.617.2
Romania 2021-05-17 141 Other
Romania 2021-05-17 141 P.1
Romania 2021-05-24 25 B.1.1.7
Romania 2021-05-24 25 B.1.1.7+E484K
Romania 2021-05-24 25 B.1.351
Romania 2021-05-24 25 B.1.616
Romania 2021-05-24 25 B.1.617.2
Romania 2021-05-24 25 Other
Romania 2021-05-24 25 P.1
Romania 2021-05-31 264 B.1.1.7
Romania 2021-05-31 264 B.1.617.2
Romania 2021-05-31 264 Other
Romania 2021-05-31 264 P.1
Romania 2021-05-31 264 UNK
Romania 2021-06-07 199 B.1.1.7
Romania 2021-06-07 199 B.1.351
Romania 2021-06-07 199 B.1.617.2
Romania 2021-06-07 199 Other
Romania 2021-06-14 104 B.1.1.7
Romania 2021-06-14 104 B.1.1.7+E484K
Romania 2021-06-14 104 B.1.617.2
Romania 2021-06-14 104 Other
Romania 2021-06-14 104 P.1
Romania 2021-06-21 193 B.1.1.7
Romania 2021-06-21 193 B.1.1.7+E484K
Romania 2021-06-21 193 B.1.617.2
Romania 2021-06-21 193 Other
Romania 2021-06-21 193 P.1
Romania 2021-06-21 193 UNK
Romania 2021-06-28 50 B.1.1.7
Romania 2021-06-28 50 Other
Romania 2021-07-05 95 B.1.1.7
Romania 2021-07-05 95 B.1.617.2
Romania 2021-07-05 95 Other
Romania 2021-07-05 95 P.1
Romania 2021-07-12 55 B.1.1.7
Romania 2021-07-12 55 B.1.617.2
Romania 2021-07-12 55 Other
Romania 2021-07-19 74 B.1.1.7
Romania 2021-07-19 74 B.1.617.2
Romania 2021-07-19 74 Other
Romania 2021-07-26 165 B.1.1.7
Romania 2021-07-26 165 B.1.617.2
Romania 2021-07-26 165 Other
Romania 2021-08-02 85 B.1.1.7
Romania 2021-08-02 85 B.1.617.2
Romania 2021-08-02 85 Other
Romania 2021-08-09 49 B.1.617.2
Romania 2021-08-09 49 Other
Romania 2021-08-16 96 B.1.1.7
Romania 2021-08-16 96 B.1.617.2
Romania 2021-08-16 96 Other
Romania 2021-08-23 175 B.1.1.7
Romania 2021-08-23 175 B.1.617.2
Romania 2021-08-23 175 Other
Romania 2021-08-30 193 B.1.1.7
Romania 2021-08-30 193 B.1.617.2
Romania 2021-08-30 193 Other
Romania 2021-09-06 350 B.1.617.2
Romania 2021-09-13 379 B.1.1.7
Romania 2021-09-13 379 B.1.617.2
Romania 2021-09-13 379 Other
Romania 2021-09-13 379 SGTF
Romania 2021-09-20 485 B.1.617.2
Romania 2021-09-20 485 Other
Romania 2021-09-20 485 SGTF
Romania 2021-09-27 519 B.1.1.7
Romania 2021-09-27 519 B.1.617.2
Romania 2021-09-27 519 Other
Romania 2021-09-27 519 SGTF
Romania 2021-10-04 351 B.1.617.2
Romania 2021-10-04 351 SGTF
Romania 2021-10-11 351 B.1.617.2
Romania 2021-10-18 470 B.1.617.2
Romania 2021-10-18 470 Other
Romania 2021-10-25 286 B.1.617.2
Romania 2021-11-01 255 B.1.617.2
Romania 2021-11-08 333 B.1.617.2
Romania 2021-11-15 192 B.1.617.2
Romania 2021-11-22 273 B.1.617.2
Romania 2021-11-29 165 B.1.1.529
Romania 2021-11-29 165 B.1.617.2
Romania 2021-11-29 165 Other
Romania 2021-12-06 111 B.1.1.529
Romania 2021-12-06 111 B.1.617.2
Romania 2021-12-06 111 Other
Romania 2021-12-13 187 B.1.1.529
Romania 2021-12-13 187 B.1.617.2
Romania 2021-12-13 187 Other
